,data_Largo5,,,
t,x,y,θ,
10.420,1.760,6.464,74.8
10.453,1.398,6.316,77.5
10.486,0.670,6.070,83.7
10.520,-0.262,5.766,92.6
10.553,-1.363,5.588,103.7
10.587,-2.571,5.814,113.9
10.620,-3.446,6.095,119.5
10.653,-4.074,6.417,122.4
10.687,-4.293,6.388,123.9
10.720,-4.230,6.567,122.8
10.754,-3.583,6.143,120.3
10.787,-2.915,5.889,116.3
10.820,-1.940,5.705,108.8
10.854,-0.790,5.613,98.0
10.887,0.151,5.917,88.5
10.920,1.017,6.078,80.5
10.954,1.519,6.433,76.7
10.987,1.723,6.505,75.2
11.021,1.546,6.341,76.3
11.054,0.985,6.069,80.8
11.087,4.437E-2,5.922,89.6
11.121,-0.970,5.638,99.8
11.154,-2.125,5.722,110.4
11.188,-3.060,5.892,117.4
11.221,-3.762,6.147,121.5
11.254,-4.256,6.684,122.5
11.288,-4.268,6.697,122.5
11.321,-3.811,6.169,121.7
11.355,-3.252,6.044,118.3
11.388,-2.278,5.738,111.7
11.421,-1.136,5.572,101.5
11.455,-8.673E-2,5.632,90.9
11.488,0.670,6.032,83.7
11.522,1.311,6.378,78.4
11.555,1.696,6.393,75.1
11.588,1.646,6.376,75.5
11.622,1.217,6.179,78.9
11.655,0.505,5.811,85.0
11.689,-0.553,5.705,95.5
11.722,-1.695,5.669,106.6
11.755,-2.822,5.975,115.3
11.789,-3.593,6.185,120.2
11.822,-4.110,6.466,122.4
11.856,-3.886,7.276,118.1
11.889,-3.984,6.224,122.6
11.922,-3.370,6.008,119.3
11.956,-2.534,5.764,113.7
11.989,-1.531,5.600,105.3
12.023,-0.341,5.554,93.5
12.056,0.300,5.984,87.1
12.089,1.100,6.150,79.9
12.123,1.587,6.305,75.9
12.156,1.682,6.345,75.2
12.190,1.007,6.143,80.7
12.223,0.726,6.000,83.1
12.256,-0.136,5.711,91.4
12.290,-1.252,5.626,102.5
12.323,-2.290,5.704,111.9
12.357,-3.024,5.919,117.1
12.390,-3.783,6.154,121.6
12.423,-3.839,7.248,117.9
12.457,-3.994,6.211,122.7
12.490,-3.710,6.311,120.4
12.523,-3.017,6.025,116.6
12.557,-1.918,5.644,108.8
12.590,-0.705,5.555,97.2
12.624,0.306,5.618,86.9
12.657,0.823,6.041,82.2
12.690,1.346,6.377,78.1
12.724,1.578,6.465,76.3
12.757,1.424,6.415,77.5
12.791,0.978,6.102,80.9
12.824,0.133,5.931,88.7
12.857,-0.754,5.577,97.7
12.891,-1.965,5.725,108.9
12.924,-2.857,5.893,115.9
12.958,-3.664,6.229,120.5
12.991,-3.978,6.251,122.5
13.024,-3.824,7.227,117.9
13.058,-3.833,6.309,121.3
13.091,-3.331,6.175,118.3
13.125,-2.359,5.787,112.2
13.158,-1.095,5.559,101.1
13.191,2.938E-2,5.607,89.7
13.225,0.489,6.056,85.4
13.258,1.147,6.283,79.7
13.292,1.499,6.439,76.9
13.325,1.493,6.435,76.9
13.358,1.171,6.195,79.3
13.392,0.430,6.003,85.9
13.425,-0.480,5.766,94.8
13.459,-1.531,5.628,105.2
13.492,-2.516,5.798,113.5
13.525,-3.197,6.003,118.0
13.559,-3.819,6.205,121.6
13.592,-3.814,7.209,117.9
13.626,-3.831,6.218,121.6
13.659,-3.309,6.053,118.7
13.692,-2.525,5.799,113.5
13.726,-1.619,5.605,106.1
13.759,-0.493,5.558,95.1
13.793,0.177,5.973,88.3
13.826,0.692,6.097,83.5
13.859,1.387,6.399,77.8
13.893,1.513,6.439,76.8
13.926,1.257,6.371,78.8
13.960,0.691,6.115,83.6
13.993,-0.166,5.890,91.6
14.026,-1.067,5.576,100.8
14.060,-2.278,5.812,111.4
14.093,-3.038,5.945,117.1
14.127,-3.700,6.221,120.7
14.160,-4.073,6.652,121.5
14.193,-3.893,6.200,122.1
14.227,-3.685,6.407,119.9
14.260,-2.913,5.923,116.2
14.293,-2.045,5.717,109.7
14.327,-0.920,5.549,99.4
14.360,-0.144,5.945,91.4
14.394,0.692,6.051,83.5
14.427,0.926,6.142,81.4
14.460,1.491,6.440,77.0
14.494,1.372,6.394,77.9
14.527,0.935,6.123,81.3
14.561,0.159,5.924,88.5
14.594,-0.821,5.852,98.0
14.627,-1.884,5.723,108.2
14.661,-2.816,5.933,115.4
14.694,-3.518,6.161,119.7
14.728,-3.864,6.149,122.1
14.761,-4.046,6.519,121.8
14.794,-3.789,6.366,120.8
14.828,-3.273,6.126,118.1
14.861,-2.442,5.854,112.6
14.895,-1.281,5.563,103.0
14.928,-0.454,5.853,94.4
14.961,0.409,5.998,86.1
14.995,0.780,6.070,82.7
15.028,1.419,6.396,77.5
15.062,1.436,6.406,77.4
15.095,1.102,6.200,79.9
15.128,0.470,5.924,85.5
15.162,-0.460,5.757,94.6
15.195,-1.448,5.623,104.4
15.229,-2.425,5.754,112.8
15.262,-3.223,5.989,118.3
15.295,-3.855,6.387,121.1
15.329,-4.027,6.585,121.4
15.362,-3.772,6.121,121.6
15.396,-3.412,6.130,119.1
15.429,-2.645,5.838,114.4
15.462,-1.728,5.654,107.0
15.496,-0.791,5.886,97.7
15.529,0.137,5.892,88.7
15.563,0.879,6.080,81.8
15.596,1.352,6.257,77.8
15.629,1.447,6.405,77.3
15.663,1.229,6.281,78.9
15.696,0.713,5.996,83.2
15.730,-0.165,5.906,91.6
15.763,-1.174,5.977,101.1
15.796,-2.169,5.762,110.6
15.830,-3.008,5.950,116.8
15.863,-3.686,6.302,120.3
15.896,-3.993,6.520,121.5
15.930,-3.816,6.120,121.9
15.963,-3.568,6.208,119.9
15.997,-2.869,5.877,116.0
16.030,-2.047,5.729,109.7
16.063,-1.031,5.597,100.4
16.097,-0.191,5.942,91.8
16.130,0.667,5.991,83.6
16.164,0.851,6.129,82.1
16.197,1.402,6.405,77.7
16.230,0.954,6.144,81.2
16.264,0.854,6.175,82.1
16.297,0.103,5.990,89.0
16.331,-0.744,5.609,97.6
16.364,-1.712,5.620,106.9
16.397,-2.701,5.852,114.8
16.431,-3.390,6.062,119.2
16.464,-3.909,6.528,120.9
16.498,-3.966,6.563,121.1
16.531,-3.643,6.154,120.6
16.564,-3.111,5.975,117.5
16.598,-2.362,5.812,112.1
16.631,-1.315,5.576,103.3
16.665,-0.461,5.869,94.5
16.698,0.410,5.934,86.0
16.731,0.986,6.282,81.1
16.765,1.354,6.382,78.0
16.798,1.362,6.377,77.9
16.832,1.080,6.142,80.0
16.865,0.378,6.015,86.4
